구분,평균,평년
2021-09-06,"446,667","354,333"
2021-09-07,"446,667","354,333"
2021-09-08,"446,667","354,333"
2021-09-09,"446,667","354,333"
2021-09-10,"446,667","354,413"
2021-09-13,"446,667","355,067"
2021-09-14,"446,667","355,320"
2021-09-15,"446,667","355,640"
2021-09-16,"446,667","355,787"
2021-09-17,"446,667","355,853"
2021-09-23,"446,667","358,883"
2021-09-24,"446,667","359,283"
2021-09-27,"446,667","360,433"
2021-09-28,"446,667","361,613"
2021-09-29,"446,667","362,750"
2021-09-30,"446,667","362,617"
2021-10-01,"446,667","362,533"
2021-10-05,"446,667","362,560"
2021-10-06,"446,667","362,667"
2021-10-07,"446,667","363,200"
2021-10-08,"446,667","363,533"
2021-10-12,"446,667","363,827"
2021-10-13,"446,667","364,587"
2021-10-14,"446,667","365,280"
2021-10-15,"446,667","365,427"
2021-10-18,"446,667","365,933"
2021-10-19,"446,667","366,200"
2021-10-20,"433,333","366,430"
2021-10-21,"433,333","366,617"
2021-10-22,"433,333","366,747"
2021-10-25,"427,667","367,107"
2021-10-26,"427,667","367,173"
2021-10-27,"427,667","365,827"
2021-10-28,"427,667","364,373"
2021-10-29,"426,667","364,467"
2021-11-01,"425,333","354,393"
2021-11-02,"425,333","352,320"
2021-11-03,"425,333","350,930"
2021-11-04,"425,000","348,917"
2021-11-05,"425,000","351,027"
2021-11-08,"424,333","351,390"
2021-11-09,"409,667","353,440"
2021-11-10,"406,333","356,450"
2021-11-11,"406,333","361,350"
2021-11-12,"406,333","362,287"
2021-11-15,"406,333","362,800"
2021-11-16,"400,000","367,880"
2021-11-17,"380,000","371,750"
2021-11-18,"380,000","373,083"
2021-11-19,"380,000","374,640"
2021-11-22,"380,000","382,453"
2021-11-23,"380,000","378,183"
2021-11-24,"380,000","379,675"
2021-11-25,"380,000","380,708"
2021-11-26,"380,000","381,273"
2021-11-29,"379,000","382,960"
2021-11-30,"379,000","383,880"
2021-12-01,"374,000","384,687"
2021-12-02,"372,500","384,518"
2021-12-06,"372,500","384,203"
2021-12-07,"352,500","384,883"
2021-12-08,"352,500","385,617"
2021-12-09,"352,500","386,063"
2021-12-10,"352,500","386,156"
2021-12-13,"352,500","387,837"
2021-12-14,"352,500","388,080"
2021-12-15,"352,500","388,425"
2021-12-16,"352,500","388,588"
2021-12-17,"352,500","388,603"
2021-12-20,"352,500","387,537"
2021-12-21,"337,500","387,793"
2021-12-22,"337,500","388,293"
2021-12-23,"337,500","388,253"
2021-12-24,"336,500","387,650"
2021-12-27,"336,500","387,143"
2021-12-28,"333,000","386,840"
2021-12-29,"333,000","386,692"
2021-12-30,"333,000","386,692"
2021-12-31,"333,000","386,543"
