구분,평균,평년
2018-03-30,"312,600","273,367"
2018-04-02,"312,600","273,600"
2018-04-03,"312,600","273,733"
2018-04-04,"312,600","273,867"
2018-04-05,"312,600","273,867"
2018-04-06,"312,600","273,733"
2018-04-09,"312,600","273,600"
2018-04-10,"312,600","273,600"
2018-04-11,"312,600","273,733"
2018-04-12,"312,400","273,867"
2018-04-13,"312,400","273,867"
2018-04-16,"312,400","273,867"
2018-04-17,"312,400","273,867"
2018-04-18,"312,400","273,867"
2018-04-19,"312,400","273,867"
2018-04-20,"312,400","273,867"
2018-04-23,"312,400","274,053"
2018-04-24,"312,400","274,147"
2018-04-25,"312,400","274,240"
2018-04-26,"312,400","274,333"
2018-04-27,"312,400","274,600"
2018-04-30,"312,400","275,333"
2018-05-02,"312,400","275,400"
2018-05-03,"312,400","275,667"
2018-05-04,"312,400","275,600"
2018-05-08,"312,400","275,400"
2018-05-09,"312,400","275,333"
2018-05-10,"312,400","275,333"
2018-05-11,"312,400","275,333"
2018-05-14,"312,400","275,333"
2018-05-15,"312,400","275,333"
2018-05-16,"312,400","275,333"
2018-05-17,"311,400","275,333"
2018-05-18,"311,400","275,333"
2018-05-21,"311,400","275,267"
2018-05-23,"311,400","275,133"
2018-05-24,"311,400","275,083"
2018-05-25,"311,400","275,083"
2018-05-28,"311,400","275,000"
2018-05-29,"311,400","275,000"
2018-05-30,"311,400","275,000"
2018-05-31,"311,400","275,000"
2018-06-01,"311,400","275,000"
2018-06-04,"306,800","275,000"
2018-06-05,"306,800","275,000"
2018-06-07,"306,800","275,000"
2018-06-08,"306,800","275,000"
2018-06-11,"300,400","275,000"
2018-06-12,"300,400","275,000"
2018-06-14,"298,400","275,080"
2018-06-15,"298,400","275,160"
2018-06-18,"300,000","275,400"
2018-06-19,"298,000","275,400"
2018-06-20,"298,000","275,400"
2018-06-21,"298,000","275,733"
2018-06-22,"298,000","276,400"
2018-06-25,"298,000","278,050"
2018-06-26,"298,000","277,917"
2018-06-27,"298,000","278,000"
2018-06-28,"297,200","278,333"
2018-06-29,"297,200","278,467"
2018-07-02,"297,200","278,900"
2018-07-03,"294,200","278,900"
2018-07-04,"294,200","279,000"
2018-07-05,"294,200","279,133"
2018-07-06,"294,200","279,267"
2018-07-09,"294,200","279,800"
2018-07-10,"294,200","280,200"
2018-07-11,"294,200","280,467"
2018-07-12,"294,200","280,733"
2018-07-13,"294,200","280,733"
2018-07-16,"294,200","280,867"
2018-07-17,"294,200","280,733"
2018-07-18,"294,200","280,733"
2018-07-19,"294,200","280,733"
2018-07-20,"294,200","280,733"
2018-07-23,"294,200","280,400"
2018-07-24,"294,200","280,400"
2018-07-25,"294,200","280,333"
2018-07-26,"294,200","280,200"
2018-07-27,"294,200","280,067"
2018-07-30,"294,200","280,067"
2018-07-31,"294,200","280,067"
2018-08-01,"293,200","280,067"
2018-08-02,"293,200","280,067"
2018-08-03,"293,200","280,067"
2018-08-06,"293,200","280,067"
2018-08-07,"292,000","280,067"
2018-08-08,"292,000","280,067"
2018-08-09,"294,600","280,067"
2018-08-10,"298,200","280,067"
2018-08-13,"298,200","280,067"
2018-08-14,"298,200","280,067"
2018-08-16,"299,400","280,080"
2018-08-17,"299,600","280,093"
2018-08-20,"306,600","280,133"
2018-08-21,"306,600","280,133"
2018-08-22,"306,600","280,133"
2018-08-23,"309,200","280,133"
2018-08-24,"311,200","280,133"
2018-08-27,"312,000","280,267"
2018-08-28,"312,000","280,600"
2018-08-29,"312,000","281,133"
2018-08-30,"312,000","281,983"
2018-08-31,"312,000","282,583"
2018-09-03,"312,000","285,683"
2018-09-04,"318,000","285,883"
2018-09-05,"318,000","285,813"
2018-09-06,"318,000","285,760"
2018-09-07,"318,000","285,767"
2018-09-10,"318,000","285,653"
2018-09-11,"318,000","285,533"
2018-09-12,"318,000","285,533"
2018-09-13,"320,000","285,533"
2018-09-14,"320,000","285,533"
2018-09-17,"320,000","285,267"
2018-09-18,"320,000","285,133"
2018-09-19,"320,000","285,000"
2018-09-20,"320,000","284,867"
2018-09-21,"320,000","284,867"
2018-09-27,"334,600","284,867"
2018-09-28,"335,200","284,867"
2018-10-01,"335,200","283,800"
2018-10-02,"335,200","283,267"
2018-10-04,"335,800","282,733"
2018-10-05,"335,800","282,200"
2018-10-08,"337,800","282,000"
2018-10-10,"337,800","281,387"
2018-10-11,"337,800","280,707"
2018-10-12,"337,800","280,733"
2018-10-15,"337,800","280,413"
2018-10-16,"337,800","279,467"
2018-10-17,"337,800","278,067"
2018-10-18,"337,800","277,400"
2018-10-19,"337,800","277,467"
2018-10-22,"337,800","271,933"
2018-10-23,"340,400","266,600"
2018-10-24,"340,400","260,400"
2018-10-25,"340,400","253,067"
2018-10-26,"341,200","249,633"
2018-10-29,"341,200","241,600"
2018-10-30,"341,200","236,867"
2018-10-31,"341,200","234,467"
2018-11-01,"344,000","234,240"
2018-11-02,"355,000","236,063"
2018-11-05,"355,000","241,467"
2018-11-06,"357,000","238,067"
2018-11-07,"357,000","237,533"
2018-11-08,"358,200","238,867"
2018-11-09,"358,200","241,300"
2018-11-12,"358,200","239,600"
2018-11-13,"359,600","237,680"
2018-11-14,"361,600","236,093"
2018-11-15,"366,400","234,540"
2018-11-16,"369,200","232,953"
2018-11-19,"377,200","231,800"
2018-11-20,"397,800","230,667"
2018-11-21,"399,000","229,800"
2018-11-22,"402,000","229,117"
2018-11-23,"402,000","228,717"
2018-11-26,"409,000","226,733"
2018-11-27,"413,000","226,200"
2018-11-28,"415,600","225,800"
2018-11-29,"415,600","225,667"
2018-11-30,"415,600","225,667"
2018-12-03,"415,600","225,533"
2018-12-04,"425,200","225,467"
2018-12-05,"425,200","225,400"
2018-12-06,"426,800","225,733"
2018-12-10,"426,800","227,617"
2018-12-11,"426,800","227,867"
2018-12-12,"426,800","229,000"
2018-12-13,"425,800","230,067"
2018-12-14,"423,800","230,733"
2018-12-17,"428,400","232,417"
2018-12-18,"425,600","232,733"
2018-12-19,"425,600","233,467"
2018-12-20,"431,200","233,833"
2018-12-21,"431,200","234,167"
2018-12-24,"431,200","234,667"
2018-12-26,"431,200","234,933"
2018-12-27,"429,200","235,067"
2018-12-28,"429,200","235,167"
2018-12-31,"428,600","235,133"
