구분,평균,평년
2016-11-21,"390,000","242,467"
2016-11-22,"390,000","241,850"
2016-11-23,"408,000","241,583"
2016-11-24,"408,000","241,133"
2016-11-25,"408,000","240,400"
2016-11-28,"408,000","238,800"
2016-11-29,"408,000","238,667"
2016-11-30,"416,000","238,667"
2016-12-01,"418,000","238,667"
2016-12-05,"418,000","238,133"
2016-12-06,"420,000","238,000"
2016-12-07,"420,000","238,000"
2016-12-08,"420,000","237,933"
2016-12-09,"420,000","237,667"
2016-12-12,"422,000","237,400"
2016-12-13,"422,000","237,333"
2016-12-14,"422,000","237,333"
2016-12-15,"422,000","237,333"
2016-12-16,"422,000","237,333"
2016-12-19,"422,000","237,467"
2016-12-20,"422,000","237,500"
2016-12-21,"422,000","237,500"
2016-12-22,"426,000","237,600"
2016-12-23,"426,000","237,733"
2016-12-26,"423,200","238,267"
2016-12-27,"423,200","238,400"
2016-12-28,"423,200","238,500"
2016-12-29,"423,200","238,433"
2016-12-30,"423,200","238,400"
