구분,평균,평년
2007-05-08,"153,000","158,933"
2007-05-09,"153,000","159,107"
2007-05-10,"153,000","159,280"
2007-05-11,"153,000","159,453"
2007-05-14,"153,000","159,867"
2007-05-15,"153,000","159,867"
2007-05-16,"153,000","159,867"
2007-05-17,"153,000","159,867"
2007-05-18,"153,000","159,867"
2007-05-21,"153,000","159,867"
2007-05-22,"153,000","159,867"
2007-05-23,"153,000","159,867"
2007-05-25,"153,000","159,800"
2007-05-28,"153,000","159,533"
2007-05-29,"153,000","159,533"
2007-05-30,"153,000","159,400"
2007-05-31,"153,000","159,200"
2007-06-01,"153,000","159,067"
2007-06-04,"153,000","158,867"
2007-06-05,"153,000","158,867"
2007-06-07,"153,000","158,600"
2007-06-08,"153,000","158,267"
2007-06-11,"153,000","157,283"
2007-06-12,"153,000","157,150"
2007-06-13,"153,000","157,100"
2007-06-14,"152,000","156,933"
2007-06-15,"152,000","156,800"
2007-06-18,"152,000","155,600"
2007-06-19,"152,000","155,200"
2007-06-20,"152,000","154,867"
2007-06-21,"152,000","154,800"
2007-06-22,"152,000","154,560"
2007-06-25,"152,000","153,867"
2007-06-26,"152,000","153,680"
2007-06-27,"152,000","153,440"
2007-06-28,"152,000","153,333"
2007-06-29,"152,000","153,333"
2007-07-02,"152,000","152,667"
2007-07-03,"152,000","152,500"
2007-07-04,"152,000","152,367"
2007-07-05,"152,000","152,000"
2007-07-06,"152,000","151,400"
2007-07-09,"152,000","149,733"
2007-07-10,"152,000","149,667"
2007-07-11,"152,000","149,400"
2007-07-12,"152,000","149,067"
2007-07-13,"152,000","148,867"
2007-07-16,"152,000","148,867"
2007-07-18,"152,000","149,000"
2007-07-19,"152,000","149,000"
2007-07-20,"152,000","148,800"
2007-07-23,"152,000","148,617"
2007-07-24,"152,000","148,583"
2007-07-25,"151,000","148,433"
2007-07-26,"151,000","148,067"
2007-07-27,"151,000","147,800"
2007-07-30,"151,000","146,733"
2007-07-31,"151,000","146,667"
2007-08-01,"151,000","146,600"
2007-08-02,"151,000","146,467"
2007-08-03,"151,000","146,133"
2007-08-06,"151,000","145,133"
2007-08-07,"150,000","144,917"
2007-08-08,"150,000","144,917"
2007-08-09,"150,000","144,867"
2007-08-10,"150,000","144,800"
2007-08-13,"150,000","144,467"
2007-08-14,"150,000","144,417"
2007-08-16,"151,400","143,267"
2007-08-17,"151,400","142,400"
2007-08-20,"151,400","140,400"
2007-08-21,"151,400","140,333"
2007-08-22,"151,400","140,333"
2007-08-23,"151,400","140,267"
2007-08-24,"151,400","140,200"
2007-08-27,"151,400","139,800"
2007-08-28,"151,400","139,750"
2007-08-29,"151,400","139,817"
2007-08-30,"151,400","139,800"
2007-08-31,"151,400","139,800"
2007-09-03,"151,400","139,917"
2007-09-04,"151,400","139,917"
2007-09-05,"151,400","139,933"
2007-09-06,"151,400","140,000"
2007-09-07,"151,400","140,000"
2007-09-10,"151,400","139,867"
2007-09-11,"151,400","139,833"
2007-09-12,"151,800","139,800"
2007-09-13,"151,800","139,733"
2007-09-14,"153,800","139,667"
2007-09-17,"153,800","139,467"
2007-09-18,"153,800","139,417"
2007-09-19,"156,800","139,550"
2007-09-20,"160,800","139,667"
2007-09-21,"160,800","139,800"
2007-09-27,"160,800","140,333"
2007-09-28,"160,800","140,333"
2007-10-01,"160,800","140,333"
2007-10-02,"161,800","140,333"
2007-10-04,"161,800","140,333"
2007-10-05,"162,800","140,333"
2007-10-08,"162,800","140,333"
2007-10-09,"162,800","140,333"
2007-10-10,"164,800","140,467"
2007-10-11,"164,800","140,600"
2007-10-12,"166,800","140,733"
2007-10-15,"166,800","141,267"
2007-10-16,"170,000","141,333"
2007-10-17,"172,000","141,400"
2007-10-18,"179,000","141,533"
2007-10-19,"179,000","141,667"
2007-10-22,"186,000","141,933"
2007-10-23,"188,000","141,933"
2007-10-24,"190,000","141,867"
2007-10-25,"196,000","141,867"
2007-10-26,"198,000","142,133"
2007-10-29,"210,000","143,333"
2007-10-30,"228,800","143,533"
2007-10-31,"232,800","143,633"
2007-11-01,"233,600","144,067"
2007-11-02,"237,600","144,267"
2007-11-05,"237,600","144,767"
2007-11-06,"244,000","144,733"
2007-11-07,"244,000","144,667"
2007-11-08,"246,000","144,800"
2007-11-09,"246,000","145,067"
2007-11-12,"246,000","145,983"
2007-11-13,"246,000","145,950"
2007-11-14,"242,000","145,900"
2007-11-15,"238,000","146,067"
2007-11-16,"238,000","146,533"
2007-11-19,"238,000","147,667"
2007-11-20,"236,000","147,833"
2007-11-21,"236,000","148,033"
2007-11-22,"232,000","148,333"
2007-11-23,"230,000","148,667"
2007-11-26,"228,000","149,533"
2007-11-27,"228,000","149,500"
2007-11-28,"228,000","149,567"
2007-11-29,"228,000","149,667"
2007-11-30,"228,000","149,733"
2007-12-03,"226,000","149,383"
2007-12-04,"226,000","149,400"
2007-12-05,"226,000","149,417"
2007-12-06,"226,000","149,267"
2007-12-07,"226,000","149,067"
2007-12-10,"214,000","148,667"
2007-12-11,"212,000","148,667"
2007-12-12,"212,000","148,667"
2007-12-13,"212,000","148,533"
2007-12-14,"212,000","148,333"
2007-12-17,"212,000","147,933"
2007-12-18,"212,000","147,983"
2007-12-20,"208,000","148,200"
2007-12-21,"208,000","148,533"
2007-12-24,"208,000","148,383"
2007-12-26,"206,000","148,367"
2007-12-27,"206,000","148,133"
2007-12-28,"206,000","147,867"
2007-12-31,"206,000","146,933"
