구분,평균,평년
2019-06-20,"428,600","228,533"
2019-06-21,"428,600","228,733"
2019-06-24,"428,600","230,733"
2019-06-25,"428,600","231,317"
2019-06-26,"428,600","231,263"
2019-06-27,"428,600","231,427"
2019-06-28,"428,600","231,840"
2019-07-01,"428,600","232,017"
2019-07-02,"428,600","231,900"
2019-07-03,"428,600","231,700"
2019-07-04,"428,600","231,600"
2019-07-05,"428,600","231,533"
2019-07-08,"428,600","231,867"
2019-07-09,"428,600","232,200"
2019-07-10,"428,600","232,600"
2019-07-11,"421,000","232,867"
2019-07-12,"421,000","233,133"
2019-07-15,"421,000","233,333"
2019-07-16,"421,000","233,267"
2019-07-17,"421,000","233,133"
2019-07-18,"421,000","233,133"
2019-07-19,"421,000","233,133"
2019-07-22,"421,000","232,867"
2019-07-23,"421,000","232,800"
2019-07-24,"421,000","232,800"
2019-07-25,"421,000","232,733"
2019-07-26,"421,000","232,600"
2019-07-29,"421,000","232,467"
2019-07-30,"421,000","232,400"
2019-07-31,"421,000","232,333"
2019-08-01,"421,000","232,267"
2019-08-02,"421,000","232,200"
2019-08-05,"421,000","232,033"
2019-08-06,"421,000","231,973"
2019-08-07,"421,000","232,067"
2019-08-08,"421,000","232,400"
2019-08-09,"421,000","232,733"
2019-08-12,"421,000","233,500"
2019-08-13,"421,000","233,640"
2019-08-14,"421,000","233,973"
2019-08-16,"421,000","234,547"
2019-08-19,"421,000","235,470"
2019-08-20,"421,000","235,720"
2019-08-21,"421,000","236,373"
2019-08-22,"421,000","237,147"
2019-08-23,"421,000","237,507"
2019-08-26,"421,000","238,167"
2019-08-27,"419,000","238,360"
2019-08-28,"419,000","238,880"
2019-08-29,"419,000","239,467"
2019-08-30,"419,000","240,317"
2019-09-02,"417,200","243,500"
2019-09-03,"416,000","244,817"
2019-09-04,"416,000","245,417"
2019-09-05,"416,000","245,867"
2019-09-06,"416,000","246,333"
2019-09-09,"416,000","246,467"
2019-09-10,"416,000","246,467"
2019-09-11,"416,000","246,600"
2019-09-16,"416,000","246,967"
2019-09-17,"416,000","246,867"
2019-09-18,"412,000","246,733"
2019-09-19,"412,000","246,600"
2019-09-20,"412,000","247,440"
2019-09-23,"412,000","248,950"
2019-09-24,"412,000","248,950"
2019-09-25,"412,000","248,950"
2019-09-26,"414,000","248,950"
2019-09-27,"414,000","249,467"
2019-09-30,"414,000","251,483"
2019-10-01,"414,000","251,533"
2019-10-02,"412,000","251,613"
2019-10-04,"412,000","251,787"
2019-10-07,"412,000","252,067"
2019-10-08,"412,000","251,933"
2019-10-10,"412,000","251,733"
2019-10-11,"408,000","251,867"
2019-10-14,"408,000","252,933"
2019-10-15,"408,000","252,933"
2019-10-16,"408,000","252,667"
2019-10-17,"408,000","253,133"
2019-10-18,"408,000","253,933"
2019-10-21,"408,000","255,617"
2019-10-22,"408,000","255,747"
2019-10-23,"408,000","255,920"
2019-10-24,"408,000","256,147"
2019-10-25,"408,000","256,373"
2019-10-28,"408,000","255,933"
2019-10-29,"404,000","255,680"
2019-10-30,"404,000","255,387"
2019-10-31,"404,000","253,973"
2019-11-01,"400,000","252,933"
2019-11-04,"396,000","256,093"
2019-11-05,"392,000","257,667"
2019-11-06,"392,000","255,427"
2019-11-07,"392,000","253,480"
2019-11-08,"392,000","259,933"
2019-11-11,"392,000","272,800"
2019-11-12,"392,000","274,200"
2019-11-13,"373,000","273,747"
2019-11-14,"357,000","274,827"
2019-11-15,"357,000","277,273"
2019-11-18,"353,000","283,350"
2019-11-19,"353,000","284,573"
2019-11-20,"349,000","286,213"
2019-11-21,"348,000","288,200"
2019-11-22,"348,000","289,583"
2019-11-25,"348,000","289,900"
2019-11-26,"348,000","289,600"
2019-11-27,"348,000","289,533"
2019-11-28,"348,000","290,000"
2019-11-29,"348,000","290,533"
2019-12-02,"340,000","292,800"
2019-12-03,"330,000","293,147"
2019-12-04,"330,000","293,633"
2019-12-05,"330,000","293,667"
2019-12-09,"330,000","296,417"
2019-12-10,"330,000","296,283"
2019-12-11,"330,000","296,533"
2019-12-12,"330,000","297,667"
2019-12-13,"330,000","298,733"
2019-12-16,"330,000","300,850"
2019-12-17,"330,000","300,710"
2019-12-18,"330,000","300,840"
2019-12-19,"330,000","301,387"
2019-12-20,"310,000","301,833"
2019-12-23,"310,000","303,200"
2019-12-24,"310,000","303,467"
2019-12-26,"310,000","303,467"
2019-12-27,"310,000","303,293"
2019-12-30,"310,000","302,833"
2019-12-31,"310,000","302,747"
