구분,평균,평년
2008-05-15,"238,000","163,667"
2008-05-16,"238,000","163,667"
2008-05-19,"238,000","163,667"
2008-05-20,"236,000","163,667"
2008-05-21,"236,000","163,667"
2008-05-22,"236,000","163,667"
2008-05-23,"236,000","163,667"
2008-05-26,"236,000","163,533"
2008-05-27,"236,000","163,400"
2008-05-28,"236,000","163,333"
2008-05-29,"236,000","163,333"
2008-05-30,"236,000","163,267"
2008-06-02,"236,000","163,000"
2008-06-03,"236,000","163,000"
2008-06-04,"236,000","163,000"
2008-06-05,"236,000","163,000"
2008-06-09,"236,000","162,067"
2008-06-10,"236,000","161,733"
2008-06-11,"236,000","161,417"
2008-06-12,"236,000","161,217"
2008-06-13,"236,000","161,100"
2008-06-16,"236,000","160,200"
2008-06-17,"236,000","159,800"
2008-06-18,"236,000","159,400"
2008-06-19,"238,000","159,000"
2008-06-20,"238,000","158,667"
2008-06-23,"238,000","158,200"
2008-06-24,"238,000","158,067"
2008-06-25,"238,000","157,933"
2008-06-26,"240,000","157,800"
2008-06-27,"240,000","157,667"
2008-06-30,"240,000","157,533"
2008-07-01,"240,000","157,400"
2008-07-02,"240,000","157,000"
2008-07-03,"240,000","156,833"
2008-07-04,"238,000","156,700"
2008-07-07,"238,000","155,333"
2008-07-08,"240,000","154,667"
2008-07-09,"240,000","154,400"
2008-07-10,"240,000","154,333"
2008-07-11,"242,000","154,067"
2008-07-14,"242,000","153,933"
2008-07-15,"242,000","154,067"
2008-07-16,"242,000","154,200"
2008-07-17,"242,000","154,333"
2008-07-18,"242,000","154,333"
2008-07-21,"242,000","154,067"
2008-07-22,"242,000","154,000"
2008-07-23,"242,000","153,883"
2008-07-24,"242,000","153,783"
2008-07-25,"242,000","153,700"
2008-07-28,"248,000","153,267"
2008-07-29,"248,000","153,133"
2008-07-30,"248,000","153,000"
2008-07-31,"248,000","153,000"
2008-08-01,"248,000","153,000"
2008-08-04,"248,000","152,517"
2008-08-05,"248,000","152,317"
2008-08-06,"248,000","152,000"
2008-08-07,"248,000","151,717"
2008-08-08,"246,000","151,650"
2008-08-11,"246,000","151,400"
2008-08-12,"246,000","151,333"
2008-08-13,"246,000","151,227"
2008-08-14,"246,000","151,270"
2008-08-18,"246,000","148,933"
2008-08-19,"246,000","148,333"
2008-08-20,"246,000","147,867"
2008-08-21,"246,000","147,800"
2008-08-22,"246,000","147,800"
2008-08-25,"248,000","147,600"
2008-08-26,"248,000","147,467"
2008-08-27,"248,000","147,267"
2008-08-28,"248,000","147,217"
2008-08-29,"246,000","147,283"
2008-09-01,"246,000","147,133"
2008-09-02,"246,000","147,133"
2008-09-03,"246,000","147,133"
2008-09-04,"246,000","147,133"
2008-09-05,"246,000","147,133"
2008-09-08,"246,000","147,133"
2008-09-09,"246,000","147,133"
2008-09-10,"246,000","147,160"
2008-09-11,"246,000","147,187"
2008-09-12,"246,000","147,347"
2008-09-16,"246,000","147,633"
2008-09-17,"246,000","147,800"
2008-09-18,"246,000","148,350"
2008-09-19,"246,000","148,950"
2008-09-22,"246,000","150,600"
2008-09-23,"246,000","150,833"
2008-09-24,"246,000","150,967"
2008-09-25,"246,000","151,067"
2008-09-26,"246,000","151,000"
2008-09-29,"246,000","151,017"
2008-09-30,"244,000","151,017"
2008-10-01,"244,000","151,067"
2008-10-02,"242,000","151,200"
2008-10-06,"240,000","151,517"
2008-10-07,"236,000","151,517"
2008-10-08,"236,000","151,667"
2008-10-09,"232,000","151,867"
2008-10-10,"228,000","152,133"
2008-10-13,"224,000","153,233"
2008-10-14,"224,000","153,367"
2008-10-15,"222,000","153,693"
2008-10-16,"222,000","154,640"
2008-10-17,"216,000","155,453"
2008-10-20,"206,000","158,467"
2008-10-21,"202,000","158,533"
2008-10-22,"199,000","159,000"
2008-10-23,"199,000","160,000"
2008-10-24,"195,000","161,067"
2008-10-27,"193,000","164,833"
2008-10-28,"180,000","164,967"
2008-10-29,"176,000","166,133"
2008-10-30,"174,000","167,033"
2008-10-31,"174,000","167,900"
2008-11-03,"171,000","170,133"
2008-11-04,"171,000","170,333"
2008-11-05,"171,000","170,467"
2008-11-06,"171,000","170,600"
2008-11-07,"171,000","170,800"
2008-11-10,"171,000","171,600"
2008-11-11,"171,000","172,133"
2008-11-12,"171,000","172,550"
2008-11-13,"167,000","172,717"
2008-11-14,"163,000","172,833"
2008-11-17,"163,000","173,800"
2008-11-18,"163,000","174,333"
2008-11-19,"162,000","174,933"
2008-11-20,"164,000","175,233"
2008-11-21,"164,000","175,433"
2008-11-24,"164,000","176,200"
2008-11-25,"164,000","176,267"
2008-11-26,"164,000","176,000"
2008-11-27,"164,000","175,833"
2008-11-28,"164,000","175,967"
2008-12-02,"164,000","176,133"
2008-12-03,"164,000","175,850"
2008-12-04,"164,000","175,733"
2008-12-05,"163,000","175,550"
2008-12-08,"163,000","174,067"
2008-12-09,"163,000","174,133"
2008-12-10,"163,000","174,133"
2008-12-11,"163,000","173,467"
2008-12-12,"163,000","172,800"
2008-12-15,"163,000","172,133"
2008-12-16,"163,000","171,333"
2008-12-17,"163,000","169,800"
2008-12-18,"163,000","168,583"
2008-12-19,"163,000","168,050"
2008-12-22,"163,000","167,400"
2008-12-23,"164,000","167,467"
2008-12-24,"164,000","167,383"
2008-12-26,"164,000","167,367"
2008-12-29,"164,000","165,367"
2008-12-30,"164,000","164,833"
2008-12-31,"164,000","164,467"
