구분,평균,평년
2006-05-29,"141,600","158,000"
2006-05-30,"141,600","157,867"
2006-06-01,"141,600","157,533"
2006-06-02,"141,600","157,400"
2006-06-05,"141,600","157,333"
2006-06-07,"141,600","157,067"
2006-06-08,"141,600","156,733"
2006-06-09,"141,600","156,400"
2006-06-12,"141,600","155,617"
2006-06-13,"141,600","155,567"
2006-06-14,"141,600","155,400"
2006-06-15,"141,600","155,267"
2006-06-16,"141,600","154,867"
2006-06-19,"141,600","153,667"
2006-06-20,"141,600","153,333"
2006-06-21,"141,600","153,267"
2006-06-22,"141,600","153,133"
2006-06-23,"141,600","152,867"
2006-06-26,"140,000","152,467"
2006-06-27,"140,000","152,333"
2006-06-28,"140,000","152,333"
2006-06-29,"140,000","152,333"
2006-06-30,"140,000","152,200"
2006-07-03,"140,000","151,500"
2006-07-04,"140,000","151,367"
2006-07-05,"140,000","151,000"
2006-07-06,"140,000","150,400"
2006-07-07,"140,000","149,800"
2006-07-10,"140,000","148,667"
2006-07-11,"140,000","148,400"
2006-07-12,"140,000","148,067"
2006-07-13,"140,000","147,867"
2006-07-14,"140,000","147,733"
2006-07-18,"140,000","148,000"
2006-07-19,"140,000","148,000"
2006-07-20,"140,000","147,800"
2006-07-21,"140,000","147,733"
2006-07-24,"140,000","147,583"
2006-07-25,"140,000","147,433"
2006-07-26,"140,000","147,067"
2006-07-27,"140,000","146,800"
2006-07-28,"140,000","146,400"
2006-07-31,"140,000","145,667"
2006-08-01,"140,000","145,600"
2006-08-02,"140,000","145,467"
2006-08-03,"140,000","145,133"
2006-08-04,"140,000","144,800"
2006-08-07,"140,000","143,917"
2006-08-08,"140,000","143,917"
2006-08-09,"140,000","143,867"
2006-08-10,"140,000","143,800"
2006-08-11,"140,000","143,733"
2006-08-14,"140,000","143,417"
2006-08-16,"140,000","142,267"
2006-08-17,"140,000","141,400"
2006-08-18,"140,000","140,533"
2006-08-21,"140,000","139,333"
2006-08-22,"140,000","139,333"
2006-08-23,"140,000","139,267"
2006-08-24,"140,000","139,200"
2006-08-25,"140,000","139,133"
2006-08-28,"140,000","138,750"
2006-08-29,"140,000","138,617"
2006-08-30,"140,000","138,400"
2006-08-31,"141,000","138,200"
2006-09-01,"141,000","138,000"
2006-09-04,"141,000","137,917"
2006-09-05,"141,000","137,933"
2006-09-06,"141,000","138,000"
2006-09-07,"141,000","138,000"
2006-09-08,"141,000","138,000"
2006-09-11,"141,000","137,833"
2006-09-12,"141,000","137,800"
2006-09-13,"141,000","137,733"
2006-09-14,"141,000","137,667"
2006-09-15,"141,000","137,600"
2006-09-18,"141,000","137,417"
2006-09-19,"141,000","137,417"
2006-09-20,"141,000","137,400"
2006-09-21,"143,000","137,533"
2006-09-22,"143,000","137,733"
2006-09-25,"142,000","138,267"
2006-09-26,"142,000","138,333"
2006-09-27,"142,000","138,333"
2006-09-28,"142,000","138,333"
2006-09-29,"142,000","138,333"
2006-09-30,"142,000","138,333"
2006-10-02,"142,000","138,333"
2006-10-04,"142,000","138,333"
2006-10-09,"142,000","138,733"
2006-10-10,"142,000","139,000"
2006-10-11,"142,000","139,267"
2006-10-12,"142,000","139,400"
2006-10-13,"142,000","139,533"
2006-10-16,"142,000","140,000"
2006-10-17,"142,000","140,067"
2006-10-18,"142,000","140,200"
2006-10-19,"142,000","140,333"
2006-10-20,"142,000","140,333"
2006-10-23,"142,000","140,667"
2006-10-24,"142,000","140,667"
2006-10-25,"141,000","140,733"
2006-10-26,"141,000","141,000"
2006-10-27,"141,000","141,267"
2006-10-30,"142,000","142,333"
2006-10-31,"142,000","142,233"
2006-11-01,"142,000","142,467"
2006-11-02,"142,000","142,733"
2006-11-03,"142,000","143,000"
2006-11-06,"139,000","143,333"
2006-11-07,"139,000","143,533"
2006-11-08,"139,000","143,933"
2006-11-09,"138,000","144,400"
2006-11-10,"138,000","144,733"
2006-11-13,"136,000","145,750"
2006-11-14,"136,000","145,900"
2006-11-15,"135,000","146,267"
2006-11-16,"135,000","146,800"
2006-11-20,"135,000","148,167"
2006-11-21,"135,000","148,367"
2006-11-22,"135,000","148,667"
2006-11-23,"135,000","149,000"
2006-11-24,"135,000","149,533"
2006-11-27,"135,000","149,833"
2006-11-28,"135,000","149,767"
2006-11-29,"135,000","149,733"
2006-11-30,"135,000","149,667"
2006-12-04,"135,000","148,800"
2006-12-05,"135,000","148,483"
2006-12-06,"136,000","148,000"
2006-12-07,"136,000","147,467"
2006-12-08,"136,000","146,933"
2006-12-11,"136,000","146,600"
2006-12-12,"136,000","146,533"
2006-12-13,"136,000","146,333"
2006-12-14,"136,000","146,067"
2006-12-15,"136,000","145,800"
2006-12-18,"136,000","145,650"
2006-12-19,"136,000","145,750"
2006-12-20,"136,000","145,867"
2006-12-21,"136,000","146,200"
2006-12-22,"136,000","146,333"
2006-12-25,"136,000","146,083"
2006-12-26,"136,000","146,033"
2006-12-27,"137,000","145,840"
2006-12-28,"137,000","145,613"
2006-12-29,"137,000","145,233"
